Textbox8,tbToday
Subseries Attributes Report,Report Generated: 4/28/2014

Textbox14


Count
"Total Active, Retired, Draft, Rejected Risks: 0"

Class,Series,Subseries,Subseries_Name,Attribute,AttributeValue
VEL3D,A,01,VEL3D Series A Sub 01,CP Spares,
VEL3D,A,01,VEL3D Series A Sub 01,Description,"3-D single point velocity, fast enough to measure fluctuating velocity in u,v,w (u',v',w') or platform motion on moving profilers"
VEL3D,A,01,VEL3D Series A Sub 01,ECRs that changed the count,ECR 1303-00796
VEL3D,A,01,VEL3D Series A Sub 01,Global Spares,
VEL3D,A,01,VEL3D Series A Sub 01,Instrument Configuration,Nobska MAVS
VEL3D,A,01,VEL3D Series A Sub 01,Link to the Specification,
VEL3D,A,01,VEL3D Series A Sub 01,Notes,
VEL3D,A,01,VEL3D Series A Sub 01,PrimaryScienceDiscipline,P
VEL3D,A,01,VEL3D Series A Sub 01,Produces Acoustic Interference,
VEL3D,A,01,VEL3D Series A Sub 01,Ready for 2013?,
VEL3D,A,01,VEL3D Series A Sub 01,RSN O&M Spares,1
VEL3D,A,01,VEL3D Series A Sub 01,RSN Part Number,4830-58346
VEL3D,A,01,VEL3D Series A Sub 01,Susceptible to Acoustic Interference,Yes
VEL3D,A,01,VEL3D Series A Sub 01,"Vendor CLIN, SubCLIN or Model #",
VEL3D,B,01,VEL3D Series B Sub 01,2009 Baseline Price*,"$10,805.00"
VEL3D,B,01,VEL3D Series B Sub 01,2009 Deployed Instrument Count,33
VEL3D,B,01,VEL3D Series B Sub 01,Alternate Instrument Class Name,3-D Single Point Velocity Meter
VEL3D,B,01,VEL3D Series B Sub 01,CE Spares,
VEL3D,B,01,VEL3D Series B Sub 01,CGSN MREFC Spares,
VEL3D,B,01,VEL3D Series B Sub 01,CGSN O&M Spares,
VEL3D,B,01,VEL3D Series B Sub 01,CGSN P/N,
VEL3D,B,01,VEL3D Series B Sub 01,ClassLongName,Velocity_point_3D_turb
VEL3D,B,01,VEL3D Series B Sub 01,Comments,Vector Averaging 3 Axis Acoustic Current Meter
VEL3D,B,01,VEL3D Series B Sub 01,CP Spares,
VEL3D,B,01,VEL3D Series B Sub 01,Description,"3-D single point velocity, fast enough to measure fluctuating velocity in u,v,w (u',v',w') or platform motion on moving profilers"
VEL3D,B,01,VEL3D Series B Sub 01,ECRs that changed the count,ECR 1303-00796
VEL3D,B,01,VEL3D Series B Sub 01,Global Spares,
VEL3D,B,01,VEL3D Series B Sub 01,Instrument Configuration,MAVS-4Firmware Version is 41_0 which implies version 1.0
VEL3D,B,01,VEL3D Series B Sub 01,Link to the Specification,
VEL3D,B,01,VEL3D Series B Sub 01,Notes,
VEL3D,B,01,VEL3D Series B Sub 01,PrimaryScienceDiscipline,P
VEL3D,B,01,VEL3D Series B Sub 01,Produces Acoustic Interference,
VEL3D,B,01,VEL3D Series B Sub 01,Ready for 2013?,
VEL3D,B,01,VEL3D Series B Sub 01,RSN O&M Spares,2
VEL3D,B,01,VEL3D Series B Sub 01,RSN Part Number,4830-67979
VEL3D,B,01,VEL3D Series B Sub 01,Susceptible to Acoustic Interference,Yes
VEL3D,B,01,VEL3D Series B Sub 01,"Vendor CLIN, SubCLIN or Model #",
VEL3D,C,01,VEL3D Series C Sub 01,2009 Baseline Price*,"$10,805.00"
VEL3D,C,01,VEL3D Series C Sub 01,2009 Deployed Instrument Count,33
VEL3D,C,01,VEL3D Series C Sub 01,Alternate Instrument Class Name,3-D Single Point Velocity Meter
VEL3D,C,01,VEL3D Series C Sub 01,CE Spares,1
VEL3D,C,01,VEL3D Series C Sub 01,CGSN MREFC Spares,
VEL3D,C,01,VEL3D Series C Sub 01,CGSN O&M Spares,1
VEL3D,C,01,VEL3D Series C Sub 01,CGSN P/N,1336-00008-00003
VEL3D,C,01,VEL3D Series C Sub 01,ClassLongName,Velocity_point_3D_turb
VEL3D,C,01,VEL3D Series C Sub 01,Comments,Connector w/ Nortek's standard pinout
VEL3D,C,01,VEL3D Series C Sub 01,CP Spares,
VEL3D,C,01,VEL3D Series C Sub 01,Description,"3-D single point velocity, fast enough to measure fluctuating velocity in u,v,w (u',v',w') or platform motion on moving profilers"
VEL3D,C,01,VEL3D Series C Sub 01,ECRs that changed the count,ECR 1303-00796
VEL3D,C,01,VEL3D Series C Sub 01,Global Spares,
VEL3D,C,01,VEL3D Series C Sub 01,Instrument Configuration,"Nortek VECTOR (Fixed stem, 4000 m, 0 batteries)"
VEL3D,C,01,VEL3D Series C Sub 01,Link to the Specification,
VEL3D,C,01,VEL3D Series C Sub 01,Notes,
VEL3D,C,01,VEL3D Series C Sub 01,PrimaryScienceDiscipline,P
VEL3D,C,01,VEL3D Series C Sub 01,Produces Acoustic Interference,
VEL3D,C,01,VEL3D Series C Sub 01,Ready for 2013?,
VEL3D,C,01,VEL3D Series C Sub 01,RSN O&M Spares,
VEL3D,C,01,VEL3D Series C Sub 01,RSN Part Number,
VEL3D,C,01,VEL3D Series C Sub 01,Susceptible to Acoustic Interference,Yes
VEL3D,C,01,VEL3D Series C Sub 01,"Vendor CLIN, SubCLIN or Model #","VEYD03 VECTOR, VEYD03 375 mm Ti housing, VEYD03 Ti MCBH(WB)-8-FS"
VEL3D,D,01,VEL3D Series D Sub 01,2009 Baseline Price*,"$10,805.00"
VEL3D,D,01,VEL3D Series D Sub 01,2009 Deployed Instrument Count,33
VEL3D,D,01,VEL3D Series D Sub 01,Alternate Instrument Class Name,3-D Single Point Velocity Meter
VEL3D,D,01,VEL3D Series D Sub 01,CE Spares,2
VEL3D,D,01,VEL3D Series D Sub 01,CGSN MREFC Spares,1
VEL3D,D,01,VEL3D Series D Sub 01,CGSN O&M Spares,1
VEL3D,D,01,VEL3D Series D Sub 01,CGSN P/N,1336-00008-00004
VEL3D,D,01,VEL3D Series D Sub 01,ClassLongName,Velocity_point_3D_turb
VEL3D,D,01,VEL3D Series D Sub 01,Comments,"Connector w/ Nortek's standard pinout 0, 1, or 2 battery housing options Alkaline, Li-ion (rechargeable) or Li battery options"
VEL3D,D,01,VEL3D Series D Sub 01,CP Spares,
VEL3D,D,01,VEL3D Series D Sub 01,Description,"3-D single point velocity, fast enough to measure fluctuating velocity in u,v,w (u',v',w') or platform motion on moving profilers"
VEL3D,D,01,VEL3D Series D Sub 01,ECRs that changed the count,ECR 1303-00796
VEL3D,D,01,VEL3D Series D Sub 01,Global Spares,
VEL3D,D,01,VEL3D Series D Sub 01,Instrument Configuration,"Nortek VECTOR w/ ProLog (Fixed stem, 4000 m, 2 Li-ion recharegeable batteries)"
VEL3D,D,01,VEL3D Series D Sub 01,Link to the Specification,
VEL3D,D,01,VEL3D Series D Sub 01,Notes,
VEL3D,D,01,VEL3D Series D Sub 01,PrimaryScienceDiscipline,P
VEL3D,D,01,VEL3D Series D Sub 01,Produces Acoustic Interference,
VEL3D,D,01,VEL3D Series D Sub 01,Ready for 2013?,
VEL3D,D,01,VEL3D Series D Sub 01,RSN O&M Spares,
VEL3D,D,01,VEL3D Series D Sub 01,RSN Part Number,
VEL3D,D,01,VEL3D Series D Sub 01,Susceptible to Acoustic Interference,Yes
VEL3D,D,01,VEL3D Series D Sub 01,"Vendor CLIN, SubCLIN or Model #","VEYD04 VECTOR w/ 4 Gb ProLog, VEYD04 595 mm Ti housing, VEYD04 Two 50 Wh Li-ion rechargeable battery module, VEYD04 Ti MCBH(WB)-8-FS"
VEL3D,J,01,VEL3D Series J Subseries 01,2009 Baseline Price*,"$10,805.00"
VEL3D,J,01,VEL3D Series J Subseries 01,2009 Deployed Instrument Count,33
VEL3D,J,01,VEL3D Series J Subseries 01,Alternate Instrument Class Name,3-D Single Point Velocity Meter
VEL3D,J,01,VEL3D Series J Subseries 01,CE Spares,
VEL3D,J,01,VEL3D Series J Subseries 01,CGSN MREFC Spares,
VEL3D,J,01,VEL3D Series J Subseries 01,CGSN O&M Spares,
VEL3D,J,01,VEL3D Series J Subseries 01,CGSN P/N,
VEL3D,J,01,VEL3D Series J Subseries 01,ClassLongName,Velocity_point_3D_turb
VEL3D,J,01,VEL3D Series J Subseries 01,Comments,
VEL3D,J,01,VEL3D Series J Subseries 01,CP Spares,
VEL3D,J,01,VEL3D Series J Subseries 01,Description,"3-D single point velocity, fast enough to measure fluctuating velocity in u,v,w (u',v',w') or platform motion on moving profilers"
VEL3D,J,01,VEL3D Series J Subseries 01,ECRs that changed the count,ECR 1303-00796
VEL3D,J,01,VEL3D Series J Subseries 01,Global Spares,
VEL3D,J,01,VEL3D Series J Subseries 01,Instrument Configuration,
VEL3D,J,01,VEL3D Series J Subseries 01,Link to the Specification,
VEL3D,J,01,VEL3D Series J Subseries 01,Notes,
VEL3D,J,01,VEL3D Series J Subseries 01,PrimaryScienceDiscipline,P
VEL3D,J,01,VEL3D Series J Subseries 01,Produces Acoustic Interference,
VEL3D,J,01,VEL3D Series J Subseries 01,Ready for 2013?,
VEL3D,J,01,VEL3D Series J Subseries 01,RSN O&M Spares,
VEL3D,J,01,VEL3D Series J Subseries 01,RSN Part Number,
VEL3D,J,01,VEL3D Series J Subseries 01,Susceptible to Acoustic Interference,Yes
VEL3D,J,01,VEL3D Series J Subseries 01,"Vendor CLIN, SubCLIN or Model #",
VEL3D,K,01,VEL3D Series K Sub 01,2009 Baseline Price*,"$10,805.00"
VEL3D,K,01,VEL3D Series K Sub 01,2009 Deployed Instrument Count,33
VEL3D,K,01,VEL3D Series K Sub 01,Alternate Instrument Class Name,3-D Single Point Velocity Meter
VEL3D,K,01,VEL3D Series K Sub 01,CE Spares,
VEL3D,K,01,VEL3D Series K Sub 01,CGSN MREFC Spares,
VEL3D,K,01,VEL3D Series K Sub 01,CGSN O&M Spares,
VEL3D,K,01,VEL3D Series K Sub 01,CGSN P/N,
VEL3D,K,01,VEL3D Series K Sub 01,ClassLongName,Velocity_point_3D_turb
VEL3D,K,01,VEL3D Series K Sub 01,Comments,
VEL3D,K,01,VEL3D Series K Sub 01,CP Spares,
VEL3D,K,01,VEL3D Series K Sub 01,Description,"3-D single point velocity, fast enough to measure fluctuating velocity in u,v,w (u',v',w') or platform motion on moving profilers"
VEL3D,K,01,VEL3D Series K Sub 01,ECRs that changed the count,ECR 1303-00796
VEL3D,K,01,VEL3D Series K Sub 01,Global Spares,
VEL3D,K,01,VEL3D Series K Sub 01,Instrument Configuration,
VEL3D,K,01,VEL3D Series K Sub 01,Link to the Specification,
VEL3D,K,01,VEL3D Series K Sub 01,Notes,
VEL3D,K,01,VEL3D Series K Sub 01,PrimaryScienceDiscipline,P
VEL3D,K,01,VEL3D Series K Sub 01,Produces Acoustic Interference,
VEL3D,K,01,VEL3D Series K Sub 01,Ready for 2013?,
VEL3D,K,01,VEL3D Series K Sub 01,RSN O&M Spares,
VEL3D,K,01,VEL3D Series K Sub 01,RSN Part Number,
VEL3D,K,01,VEL3D Series K Sub 01,Susceptible to Acoustic Interference,Yes
VEL3D,K,01,VEL3D Series K Sub 01,"Vendor CLIN, SubCLIN or Model #",
VEL3D,L,01,VEL3D Series L Sub 01,2009 Baseline Price*,"$10,805.00"
VEL3D,L,01,VEL3D Series L Sub 01,2009 Deployed Instrument Count,33
VEL3D,L,01,VEL3D Series L Sub 01,Alternate Instrument Class Name,3-D Single Point Velocity Meter
VEL3D,L,01,VEL3D Series L Sub 01,CE Spares,
VEL3D,L,01,VEL3D Series L Sub 01,CGSN MREFC Spares,
VEL3D,L,01,VEL3D Series L Sub 01,CGSN O&M Spares,
VEL3D,L,01,VEL3D Series L Sub 01,CGSN P/N,1331-00008-00002
VEL3D,L,01,VEL3D Series L Sub 01,ClassLongName,Velocity_point_3D_turb
VEL3D,L,01,VEL3D Series L Sub 01,Comments,McLane P/N: 200-1293
VEL3D,L,01,VEL3D Series L Sub 01,CP Spares,
VEL3D,L,01,VEL3D Series L Sub 01,Description,"3-D single point velocity, fast enough to measure fluctuating velocity in u,v,w (u',v',w') or platform motion on moving profilers"
VEL3D,L,01,VEL3D Series L Sub 01,ECRs that changed the count,ECR 1303-00796
VEL3D,L,01,VEL3D Series L Sub 01,Global Spares,
VEL3D,L,01,VEL3D Series L Sub 01,Instrument Configuration,Nobska MAVS4
VEL3D,L,01,VEL3D Series L Sub 01,Link to the Specification,
VEL3D,L,01,VEL3D Series L Sub 01,Notes,
VEL3D,L,01,VEL3D Series L Sub 01,PrimaryScienceDiscipline,P
VEL3D,L,01,VEL3D Series L Sub 01,Produces Acoustic Interference,
VEL3D,L,01,VEL3D Series L Sub 01,Ready for 2013?,
VEL3D,L,01,VEL3D Series L Sub 01,RSN O&M Spares,
VEL3D,L,01,VEL3D Series L Sub 01,RSN Part Number,
VEL3D,L,01,VEL3D Series L Sub 01,Susceptible to Acoustic Interference,Yes
VEL3D,L,01,VEL3D Series L Sub 01,"Vendor CLIN, SubCLIN or Model #",
VELPT,A,01,VELPT Series A Sub 01,2009 Baseline Price*,"$14,700.00"
VELPT,A,01,VELPT Series A Sub 01,2009 Deployed Instrument Count,29
VELPT,A,01,VELPT Series A Sub 01,Alternate Instrument Class Name,Single Point Velocity Meter
VELPT,A,01,VELPT Series A Sub 01,CE Spares,1
VELPT,A,01,VELPT Series A Sub 01,CGSN MREFC Spares,1
VELPT,A,01,VELPT Series A Sub 01,CGSN O&M Spares,1
VELPT,A,01,VELPT Series A Sub 01,CGSN P/N,3305-00010-00001
VELPT,A,01,VELPT Series A Sub 01,ClassLongName,Velocity_point
VELPT,A,01,VELPT Series A Sub 01,Comments,
VELPT,A,01,VELPT Series A Sub 01,CP Spares,1
VELPT,A,01,VELPT Series A Sub 01,Description,Measures Mean U and V single point velocity
VELPT,A,01,VELPT Series A Sub 01,ECRs that changed the count,
VELPT,A,01,VELPT Series A Sub 01,Global Spares,
VELPT,A,01,VELPT Series A Sub 01,Instrument Configuration,Nortek Aquadopp Current Meter (300 m) w/ symmetric head
VELPT,A,01,VELPT Series A Sub 01,Link to the Specification,
VELPT,A,01,VELPT Series A Sub 01,Notes,
VELPT,A,01,VELPT Series A Sub 01,PrimaryScienceDiscipline,P
VELPT,A,01,VELPT Series A Sub 01,Produces Acoustic Interference,
VELPT,A,01,VELPT Series A Sub 01,Ready for 2013?,
VELPT,A,01,VELPT Series A Sub 01,RSN O&M Spares,
VELPT,A,01,VELPT Series A Sub 01,RSN Part Number,
VELPT,A,01,VELPT Series A Sub 01,Susceptible to Acoustic Interference,Yes
VELPT,A,01,VELPT Series A Sub 01,"Vendor CLIN, SubCLIN or Model #","Aquadopp (300 m) w/ symmetric head, Product Code: 901101-ALD"
VELPT,B,01,VELPT Series B Sub 01,2009 Baseline Price*,"$14,700.00"
VELPT,B,01,VELPT Series B Sub 01,2009 Deployed Instrument Count,29
VELPT,B,01,VELPT Series B Sub 01,Alternate Instrument Class Name,Single Point Velocity Meter
VELPT,B,01,VELPT Series B Sub 01,CE Spares,1
VELPT,B,01,VELPT Series B Sub 01,CGSN MREFC Spares,2
VELPT,B,01,VELPT Series B Sub 01,CGSN O&M Spares,2
VELPT,B,01,VELPT Series B Sub 01,CGSN P/N,3305-00010-00002
VELPT,B,01,VELPT Series B Sub 01,ClassLongName,Velocity_point
VELPT,B,01,VELPT Series B Sub 01,Comments,
VELPT,B,01,VELPT Series B Sub 01,CP Spares,1
VELPT,B,01,VELPT Series B Sub 01,Description,Measures Mean U and V single point velocity
VELPT,B,01,VELPT Series B Sub 01,ECRs that changed the count,
VELPT,B,01,VELPT Series B Sub 01,Global Spares,2
VELPT,B,01,VELPT Series B Sub 01,Instrument Configuration,Nortek Aquadopp Current Meter (3000 m) w/ symmetric head
VELPT,B,01,VELPT Series B Sub 01,Link to the Specification,
VELPT,B,01,VELPT Series B Sub 01,Notes,
VELPT,B,01,VELPT Series B Sub 01,PrimaryScienceDiscipline,P
VELPT,B,01,VELPT Series B Sub 01,Produces Acoustic Interference,
VELPT,B,01,VELPT Series B Sub 01,Ready for 2013?,
VELPT,B,01,VELPT Series B Sub 01,RSN O&M Spares,
VELPT,B,01,VELPT Series B Sub 01,RSN Part Number,
VELPT,B,01,VELPT Series B Sub 01,Susceptible to Acoustic Interference,Yes
VELPT,B,01,VELPT Series B Sub 01,"Vendor CLIN, SubCLIN or Model #","Aquadopp (3,000 m) w/ symmetric head, Product Code: 901102-A3L"
VELPT,D,01,VELPT Series D Sub 01,2009 Baseline Price*,"$14,700.00"
VELPT,D,01,VELPT Series D Sub 01,2009 Deployed Instrument Count,29
VELPT,D,01,VELPT Series D Sub 01,Alternate Instrument Class Name,Single Point Velocity Meter
VELPT,D,01,VELPT Series D Sub 01,CE Spares,
VELPT,D,01,VELPT Series D Sub 01,CGSN MREFC Spares,
VELPT,D,01,VELPT Series D Sub 01,CGSN O&M Spares,
VELPT,D,01,VELPT Series D Sub 01,CGSN P/N,
VELPT,D,01,VELPT Series D Sub 01,ClassLongName,Velocity_point
VELPT,D,01,VELPT Series D Sub 01,Comments,
VELPT,D,01,VELPT Series D Sub 01,CP Spares,
VELPT,D,01,VELPT Series D Sub 01,Description,Measures Mean U and V single point velocity
VELPT,D,01,VELPT Series D Sub 01,ECRs that changed the count,
VELPT,D,01,VELPT Series D Sub 01,Global Spares,
VELPT,D,01,VELPT Series D Sub 01,Instrument Configuration,
VELPT,D,01,VELPT Series D Sub 01,Link to the Specification,
VELPT,D,01,VELPT Series D Sub 01,Notes,
VELPT,D,01,VELPT Series D Sub 01,PrimaryScienceDiscipline,P
VELPT,D,01,VELPT Series D Sub 01,Produces Acoustic Interference,
VELPT,D,01,VELPT Series D Sub 01,Ready for 2013?,
VELPT,D,01,VELPT Series D Sub 01,RSN O&M Spares,
VELPT,D,01,VELPT Series D Sub 01,RSN Part Number,
VELPT,D,01,VELPT Series D Sub 01,Susceptible to Acoustic Interference,Yes
VELPT,D,01,VELPT Series D Sub 01,"Vendor CLIN, SubCLIN or Model #",
VELPT,J,01,VELPT Series J Sub 01,2009 Baseline Price*,"$14,700.00"
VELPT,J,01,VELPT Series J Sub 01,2009 Deployed Instrument Count,29
VELPT,J,01,VELPT Series J Sub 01,Alternate Instrument Class Name,Single Point Velocity Meter
VELPT,J,01,VELPT Series J Sub 01,CE Spares,
VELPT,J,01,VELPT Series J Sub 01,CGSN MREFC Spares,
VELPT,J,01,VELPT Series J Sub 01,CGSN O&M Spares,
VELPT,J,01,VELPT Series J Sub 01,CGSN P/N,
VELPT,J,01,VELPT Series J Sub 01,ClassLongName,Velocity_point
VELPT,J,01,VELPT Series J Sub 01,Comments,
VELPT,J,01,VELPT Series J Sub 01,CP Spares,
VELPT,J,01,VELPT Series J Sub 01,Description,Measures Mean U and V single point velocity
VELPT,J,01,VELPT Series J Sub 01,ECRs that changed the count,
VELPT,J,01,VELPT Series J Sub 01,Global Spares,
VELPT,J,01,VELPT Series J Sub 01,Instrument Configuration,
VELPT,J,01,VELPT Series J Sub 01,Link to the Specification,
VELPT,J,01,VELPT Series J Sub 01,Notes,
VELPT,J,01,VELPT Series J Sub 01,PrimaryScienceDiscipline,P
VELPT,J,01,VELPT Series J Sub 01,Produces Acoustic Interference,
VELPT,J,01,VELPT Series J Sub 01,Ready for 2013?,
VELPT,J,01,VELPT Series J Sub 01,RSN O&M Spares,
VELPT,J,01,VELPT Series J Sub 01,RSN Part Number,
VELPT,J,01,VELPT Series J Sub 01,Susceptible to Acoustic Interference,Yes
VELPT,J,01,VELPT Series J Sub 01,"Vendor CLIN, SubCLIN or Model #",
WAVSS,A,01,WAVSS Series A Sub 01,2009 Baseline Price*,"$17,279.00"
WAVSS,A,01,WAVSS Series A Sub 01,2009 Deployed Instrument Count,10
WAVSS,A,01,WAVSS Series A Sub 01,Alternate Instrument Class Name,Surface Wave Spectra
WAVSS,A,01,WAVSS Series A Sub 01,CE Spares,1
WAVSS,A,01,WAVSS Series A Sub 01,CGSN MREFC Spares,2
WAVSS,A,01,WAVSS Series A Sub 01,CGSN O&M Spares,2
WAVSS,A,01,WAVSS Series A Sub 01,CGSN P/N,3305-00005-00001
WAVSS,A,01,WAVSS Series A Sub 01,ClassLongName,wave_spectra_surface
WAVSS,A,01,WAVSS Series A Sub 01,Comments,
WAVSS,A,01,WAVSS Series A Sub 01,CP Spares,1
WAVSS,A,01,WAVSS Series A Sub 01,Description,"Non-directional and directional wave characteristics, SurfaceWave Spectra"
WAVSS,A,01,WAVSS Series A Sub 01,ECRs that changed the count,ECR 1303-00475
WAVSS,A,01,WAVSS Series A Sub 01,Global Spares,2
WAVSS,A,01,WAVSS Series A Sub 01,Instrument Configuration,TRIAXYS Directional Wave Sensor
WAVSS,A,01,WAVSS Series A Sub 01,Link to the Specification,
WAVSS,A,01,WAVSS Series A Sub 01,Notes,
WAVSS,A,01,WAVSS Series A Sub 01,PrimaryScienceDiscipline,P
WAVSS,A,01,WAVSS Series A Sub 01,Produces Acoustic Interference,
WAVSS,A,01,WAVSS Series A Sub 01,Ready for 2013?,
WAVSS,A,01,WAVSS Series A Sub 01,RSN O&M Spares,
WAVSS,A,01,WAVSS Series A Sub 01,RSN Part Number,
WAVSS,A,01,WAVSS Series A Sub 01,Susceptible to Acoustic Interference,
WAVSS,A,01,WAVSS Series A Sub 01,"Vendor CLIN, SubCLIN or Model #","TRIAXYS NW Sensor, Al Encl., LPMBH-7 MPSS (OOI Version), P/N 402003"
ZPLSC,A,01,ZPLSC Series A Sub 01,2009 Baseline Price*,"$46,000.00"
ZPLSC,A,01,ZPLSC Series A Sub 01,2009 Deployed Instrument Count,8
ZPLSC,A,01,ZPLSC Series A Sub 01,Alternate Instrument Class Name,Bio-acoustic Sonar (Coastal)
ZPLSC,A,01,ZPLSC Series A Sub 01,CE Spares,
ZPLSC,A,01,ZPLSC Series A Sub 01,CGSN MREFC Spares,
ZPLSC,A,01,ZPLSC Series A Sub 01,CGSN O&M Spares,
ZPLSC,A,01,ZPLSC Series A Sub 01,CGSN P/N,
ZPLSC,A,01,ZPLSC Series A Sub 01,ClassLongName,plankton_ZP_sonar_coastal
ZPLSC,A,01,ZPLSC Series A Sub 01,Comments,
ZPLSC,A,01,ZPLSC Series A Sub 01,CP Spares,
ZPLSC,A,01,ZPLSC Series A Sub 01,Description,Measures acoustic signal of plankton and zooplankton on coastal arrays
ZPLSC,A,01,ZPLSC Series A Sub 01,ECRs that changed the count,
ZPLSC,A,01,ZPLSC Series A Sub 01,Global Spares,
ZPLSC,A,01,ZPLSC Series A Sub 01,Instrument Configuration,
ZPLSC,A,01,ZPLSC Series A Sub 01,Link to the Specification,
ZPLSC,A,01,ZPLSC Series A Sub 01,Notes,
ZPLSC,A,01,ZPLSC Series A Sub 01,PrimaryScienceDiscipline,B
ZPLSC,A,01,ZPLSC Series A Sub 01,Produces Acoustic Interference,
ZPLSC,A,01,ZPLSC Series A Sub 01,Ready for 2013?,No.  Waiver 1303-00954.
ZPLSC,A,01,ZPLSC Series A Sub 01,RSN O&M Spares,0
ZPLSC,A,01,ZPLSC Series A Sub 01,RSN Part Number,4830-63259
ZPLSC,A,01,ZPLSC Series A Sub 01,Susceptible to Acoustic Interference,Yes
ZPLSC,A,01,ZPLSC Series A Sub 01,"Vendor CLIN, SubCLIN or Model #",
ZPLSC,B,01,ZPLSC Series B Sub 01,2009 Baseline Price*,"$46,000.00"
ZPLSC,B,01,ZPLSC Series B Sub 01,2009 Deployed Instrument Count,8
ZPLSC,B,01,ZPLSC Series B Sub 01,Alternate Instrument Class Name,Bio-acoustic Sonar (Coastal)
ZPLSC,B,01,ZPLSC Series B Sub 01,CE Spares,1
ZPLSC,B,01,ZPLSC Series B Sub 01,CGSN MREFC Spares,1
ZPLSC,B,01,ZPLSC Series B Sub 01,CGSN O&M Spares,
ZPLSC,B,01,ZPLSC Series B Sub 01,CGSN P/N,3305-00008-00002
ZPLSC,B,01,ZPLSC Series B Sub 01,ClassLongName,plankton_ZP_sonar_coastal
ZPLSC,B,01,ZPLSC Series B Sub 01,Comments,
ZPLSC,B,01,ZPLSC Series B Sub 01,CP Spares,
ZPLSC,B,01,ZPLSC Series B Sub 01,Description,Measures acoustic signal of plankton and zooplankton on coastal arrays
ZPLSC,B,01,ZPLSC Series B Sub 01,ECRs that changed the count,
ZPLSC,B,01,ZPLSC Series B Sub 01,Global Spares,
ZPLSC,B,01,ZPLSC Series B Sub 01,Instrument Configuration,
ZPLSC,B,01,ZPLSC Series B Sub 01,Link to the Specification,
ZPLSC,B,01,ZPLSC Series B Sub 01,Notes,
ZPLSC,B,01,ZPLSC Series B Sub 01,PrimaryScienceDiscipline,B
ZPLSC,B,01,ZPLSC Series B Sub 01,Produces Acoustic Interference,
ZPLSC,B,01,ZPLSC Series B Sub 01,Ready for 2013?,Maybe
ZPLSC,B,01,ZPLSC Series B Sub 01,RSN O&M Spares,
ZPLSC,B,01,ZPLSC Series B Sub 01,RSN Part Number,
ZPLSC,B,01,ZPLSC Series B Sub 01,Susceptible to Acoustic Interference,Yes
ZPLSC,B,01,ZPLSC Series B Sub 01,"Vendor CLIN, SubCLIN or Model #",
ZPLSC,C,01,ZPLSC Series C Sub 01,2009 Baseline Price*,"$46,000.00"
ZPLSC,C,01,ZPLSC Series C Sub 01,2009 Deployed Instrument Count,8
ZPLSC,C,01,ZPLSC Series C Sub 01,Alternate Instrument Class Name,Bio-acoustic Sonar (Coastal)
ZPLSC,C,01,ZPLSC Series C Sub 01,CE Spares,1
ZPLSC,C,01,ZPLSC Series C Sub 01,CGSN MREFC Spares,1
ZPLSC,C,01,ZPLSC Series C Sub 01,CGSN O&M Spares,1
ZPLSC,C,01,ZPLSC Series C Sub 01,CGSN P/N,3305-00008-00003
ZPLSC,C,01,ZPLSC Series C Sub 01,ClassLongName,plankton_ZP_sonar_coastal
ZPLSC,C,01,ZPLSC Series C Sub 01,Comments,
ZPLSC,C,01,ZPLSC Series C Sub 01,CP Spares,1
ZPLSC,C,01,ZPLSC Series C Sub 01,Description,Measures acoustic signal of plankton and zooplankton on coastal arrays
ZPLSC,C,01,ZPLSC Series C Sub 01,ECRs that changed the count,
ZPLSC,C,01,ZPLSC Series C Sub 01,Global Spares,
ZPLSC,C,01,ZPLSC Series C Sub 01,Instrument Configuration,
